3.15,0.153896978
3.16,0.153530936
3.17,0.153166545
3.18,0.152803796
3.19,0.152442675
3.2,0.152083179
3.21,0.15172531
3.22,0.151369045
3.23,0.151014379
3.24,0.150661312
3.25,0.150309838
3.26,0.149959943
3.27,0.149611627
3.28,0.149264874
3.29,0.148919681
3.3,0.148576041
3.31,0.148233954
3.32,0.147893383
3.33,0.147554366
3.34,0.147216866
3.35,0.146880883
3.36,0.146546404
3.37,0.146213432
3.38,0.145881961
3.39,0.14555198
3.4,0.145223467
3.41,0.14489644
3.42,0.144570873
3.43,0.144246765
3.44,0.143924122
3.45,0.143602916
3.46,0.143283157
3.47,0.14296482
3.48,0.142647919
3.49,0.142332436
3.5,0.142018346
3.51,0.141705677
3.52,0.141394406
3.53,0.141084523
3.54,0.140776012
3.55,0.14046889
3.56,0.14016313
3.57,0.139858738
3.58,0.139555705
3.59,0.139254011
3.6,0.138953663
3.61,0.138654646
3.62,0.138356957
3.63,0.138060601
3.64,0.137765551
3.65,0.137471815
3.66,0.137179362
3.67,0.13688822
3.68,0.136598358
3.69,0.136309774
3.7,0.136022472
3.71,0.135736426
3.72,0.135451643
3.73,0.135168118
3.74,0.134885833
3.75,0.134604793
3.76,0.134324981
3.77,0.13404639
3.78,0.13376902
3.79,0.133492867
3.8,0.133217923
3.81,0.132944168
3.82,0.132671608
3.83,0.132400241
3.84,0.13213004
3.85,0.131861014
3.86,0.131593157
3.87,0.131326466
3.88,0.131060912
3.89,0.130796507
3.9,0.130533244
3.91,0.130271118
3.92,0.130010112
3.93,0.12975022
3.94,0.129491445
3.95,0.129233781
3.96,0.128977205
3.97,0.128721724
3.98,0.128467339
3.99,0.12821403
4,0.127961779
4.01,0.127710606
4.02,0.12746049
4.03,0.127211424
4.04,0.126963406
4.05,0.126716441
4.06,0.126470496
4.07,0.126225576
4.08,0.12598167
4.09,0.12573879
4.1,0.125496917
4.11,0.125256042
4.12,0.12501616
4.13,0.124777271
4.14,0.124539362
4.15,0.124302421
4.16,0.124066455
4.17,0.123831459
4.18,0.123597404
4.19,0.123364299
4.2,0.123132146
4.21,0.122900924
4.22,0.122670638
4.23,0.122441266
4.24,0.122212816
4.25,0.121985284
4.26,0.121758652
4.27,0.121532909
4.28,0.121308064
4.29,0.121084106
4.3,0.120861028
4.31,0.120638825
4.32,0.120417485
4.33,0.120197011
4.34,0.11997738
4.35,0.119758612
4.36,0.119540672
4.37,0.11932358
4.38,0.119107309
4.39,0.118891863
4.4,0.118677235
4.41,0.11846341
4.42,0.118250388
4.43,0.118038169
4.44,0.117826746
4.45,0.11761611
4.46,0.117406247
4.47,0.117197149
4.48,0.116988837
4.49,0.116781268
4.5,0.116574466
4.51,0.116368406
4.52,0.116163086
4.53,0.115958511
4.54,0.115754659
4.55,0.115551534
4.56,0.115349126
4.57,0.115147427
4.58,0.114946437
4.59,0.114746146
4.6,0.114546546
4.61,0.114347638
4.62,0.114149409
4.63,0.113951844
4.64,0.113754971
4.65,0.113558742
4.66,0.113363172
4.67,0.113168262
4.68,0.112973997
4.69,0.112780369
4.7,0.112587368
4.71,0.112394988
4.72,0.112203242
4.73,0.112012111
4.74,0.111821578
4.75,0.111631657
4.76,0.111442327
4.77,0.111253602
4.78,0.111065447
4.79,0.110877879
4.8,0.110690879
4.81,0.110504446
4.82,0.110318573
4.83,0.110133269
4.84,0.109948505
4.85,0.109764278
4.86,0.109580593
4.87,0.109397444
4.88,0.109214825
4.89,0.109032716
4.9,0.108851125
4.91,0.108670042
4.92,0.10848946
4.93,0.108309374
4.94,0.108129779
4.95,0.107950682
4.96,0.107772049
4.97,0.107593902
4.98,0.107416203
4.99,0.107238985
5,0.107062206
5.01,0.106885887
5.02,0.106710012
5.03,0.106534578
5.04,0.106359562
5.05,0.106184987
